image_index,image_filename,confidence,joint_angle_x,joint_angle_y,joint_angle_z,l1,l2,l3
32,rgb_32.png,-0.0966382671844154,0.0599026102013403,0.0198103139928231,0.3790852052746074,11.500579857133577,13.115427072102046,12.605501137094453
33,rgb_33.png,0.011599579786161,0.0362878023124402,0.0377904299832618,0.6259879230507709,12.077970225873939,13.057181056725806,15.973299505211706
34,rgb_34.png,-0.1289907178304149,0.1356284393261912,-0.059105100820766,0.5764940881965475,9.357495418627826,12.98643241195775,15.316082850274338
35,rgb_35.png,-0.0942914398045215,0.0795788407871764,0.0140628191162554,0.3706802855822287,11.160089166699946,13.302767895703353,12.487179819187213
36,rgb_36.png,0.0030392891529,0.0166509166150128,0.1107594274301986,0.2155196994413392,13.404346508295607,13.853843219442052,10.2654787200181
37,rgb_37.png,-0.0187320139525292,0.0952192493882456,0.0528787346404702,0.1993837231218856,11.535576196439676,14.096555107025432,10.030654500871345
38,rgb_38.png,-0.0769269141126482,0.1204180110700613,0.0005151372969023,0.198430469930282,10.441532602129815,13.671801270333065,10.016761388564412
39,rgb_39.png,-0.1209653665399106,0.0449911901838595,0.0817697332680524,0.1977135117414245,12.608998888668374,13.822674634469992,10.006310639380468
40,rgb_40.png,-0.1115713259022373,0.075135092053751,-0.0595178355083333,0.3117259081818363,10.107884185959266,12.130890381990044,11.65116194215813
41,rgb_41.png,-0.0345172340358467,0.1204180110700613,0.0005151372969023,0.2178104943806937,10.441532602129815,13.671801270333065,10.298762473367889
42,rgb_42.png,-0.0014300160825792,-0.0070619928076198,0.0374380536965313,0.0898338496667547,12.653407194753527,12.462737040208582,8.419914594721343
43,rgb_43.png,-0.0389287183453432,-0.011701222800512,0.0214978627580696,-0.0738840981519994,12.479675827454903,12.163761064176054,5.967160777213848
44,rgb_44.png,-0.041747687985235,0.0497711949891539,-0.04046994590538,-0.1221115804495278,10.72659794115011,12.068840518985029,5.236274031531868
45,rgb_49.png,0.0236070347259052,0.023771401895313,-0.0239453134797241,-0.05142522766085,11.320530577904048,11.962191058263707,6.306366614294449
46,rgb_50.png,0.0021234078632954,0.1566626151809015,-0.0431696103345699,0.0171508014167982,9.34556949828393,13.525865567928122,7.336998579123118
47,rgb_51.png,0.0300426540531114,0.1871818465616497,0.0615328507205166,0.1006841991864723,10.543095804597538,15.5215259445609,8.580656473270896
48,rgb_52.png,0.0192883624249735,0.2837647996903607,0.0395610417317406,0.180367915814121,9.186919681200093,16.575020865325627,9.75308366358212
49,rgb_53.png,-0.1096080773634794,0.1612316046247385,0.1478402912809856,0.2685340761419177,12.094387567517796,16.400655106822583,11.032202636136724
50,rgb_54.png,-0.1485527001084013,0.0970322890020923,0.2226781372320044,0.4012631939126377,13.92984546076497,16.53793194392992,12.916640381399453
51,rgb_55.png,-0.1807580748236868,0.0973672964821302,0.2349923504231463,0.3945866475305737,14.093776038530482,16.710525338459377,12.823139192404103
52,rgb_56.png,-0.0261081054973851,0.1588821719309734,0.1013397610509345,0.5770880235325315,11.45591703870048,15.700533798792499,15.324025985197055
53,rgb_57.png,-0.134201292071905,0.1060535149835799,0.0068095480615761,0.5668150916469257,10.715059514829274,13.56427756214579,15.186448638826784
54,rgb_58.png,-0.0069903051709116,0.0561814181015981,0.109947602782223,0.4225376893029278,12.870376668922528,14.385136105215054,13.213612299338656
55,rgb_59.png,0.0066566907813098,-0.0008712774852903,0.1677738316853377,0.3392161544999268,14.447848836104873,14.42432675093702,12.04229852412879
56,rgb_60.png,-0.0930621735163271,-0.0507732875966951,0.0518796006302681,0.5590681759048622,13.463752962723172,12.094311808753245,15.08243505689763
57,rgb_61.png,-0.068699672502746,0.055662829507715,0.1325825793407173,0.5959486985875547,13.201521286013836,14.702257890670092,15.575557115712474
58,rgb_62.png,-0.0708164570592048,0.1034955790946195,0.077491554249329,0.6205279274504686,11.791608261118437,14.573329668708123,15.901270305535986
59,rgb_63.png,-0.0538361809393573,0.0571409601359679,0.1645405486944313,0.6659808276318189,13.634732398939237,15.175046719180047,16.497228899140257
60,rgb_64.png,-0.0879640418644736,0.0144860405407982,0.1740779801421182,0.5775436164118734,14.330464726117086,14.721478917372712,15.33011804863148
61,rgb_65.png,-0.0346350115675501,-0.0726207616652564,0.0584549037488708,0.4402329283601273,13.862349584346413,11.905788084314908,13.4594836449694
62,rgb_66.png,-0.1391139621059141,-0.0848280349576976,-0.022693561309713,0.3410791972372433,12.824000532140918,10.541133761391787,12.06872477143142
63,rgb_67.png,-0.0360354501829275,-0.1655184369479532,-0.033486335259098,0.340489691774849,13.796841449275249,9.385046472630192,12.060364088754612
64,rgb_68.png,0.0419005576103185,-0.2345883224710799,-0.012473486750211,0.3517516652016458,15.09760651065684,8.925705917158009,12.2199054016829
65,rgb_69.png,-0.0129602583596553,-0.2580640820524779,-0.038995065075836,0.5413472088135032,15.032581678798273,8.289409955183991,14.843657030115432
66,rgb_70.png,-0.050626027738667,-0.2249356429440297,-0.1164833300879392,0.3550036094436254,13.36783886230118,7.454655059020658,12.265901784830916
67,rgb_71.png,0.0587428890010043,-0.1844515476652391,-0.1234891456641409,0.2771328178954594,12.681836082669284,7.788261656084349,11.15584606748908
68,rgb_72.png,-0.0293472874644386,-0.2813844832365793,-0.0871984713369597,0.2693598702913153,14.628485022844366,7.343382269310952,11.044085821995004
69,rgb_73.png,0.0069129664364783,-0.1965060884180512,-0.125565292815484,0.3566476160203256,12.821015135458422,7.621098225272703,12.289142727457161
70,rgb_74.png,-0.0197805828028275,-0.2684330869137559,-0.0404705083360938,0.3355303402557655,15.158436043611596,8.164894274957458,11.98998649130468
71,rgb_75.png,-0.083851728206962,-0.216029217733124,-0.1355802230107852,0.369322750860097,12.942885310550603,7.25375285278976,12.468048211866238
72,rgb_76.png,0.0979705795987835,-0.1413040835665012,-0.0869461623289795,0.2922432958419961,12.636400170934264,8.858192195980202,11.372622393925804
73,rgb_77.png,-0.0513180986019175,-0.1710397123039042,0.0642062391151838,0.2221040496464213,15.32814514470544,10.765998278494637,10.361108598556813
74,rgb_78.png,0.0430695833099477,-0.1939750462960094,0.1166654748548519,0.1546194195597653,16.408010276812227,11.246915067740082,9.375836394532888
75,rgb_79.png,-0.0257233595337187,-0.2208132027922469,0.0426031913000157,0.1630936052979715,15.719499522570787,9.882986791482104,9.50016829658905
76,rgb_80.png,0.0211309879940967,-0.1838419093437997,-0.0098844345047802,0.0489072076007912,14.413257045967102,9.526193499316788,7.811418508187368
77,rgb_81.png,-0.030899708184234,-0.1772672843595134,0.0175298148173452,0.1452764471275946,14.729479091311733,10.009623987515518,9.238562795697055
78,rgb_82.png,0.0747733988445512,-0.1256981249906925,0.1853397098482106,0.2883465705601382,16.40618580699534,13.030400956238347,11.316781230688088
79,rgb_83.png,-0.1539513317966166,-0.2422455714625618,0.2712136409292013,0.4608179310293456,19.19258353385365,12.775908743244129,13.744180553028619
80,rgb_84.png,0.0527589137703946,-0.3835733992281877,0.3198725144713603,0.6550113205302333,21.8003646302702,11.939748715480821,16.35416992653432
81,rgb_85.png,-0.0662561464995128,-0.2971234363402291,0.1960720206603896,0.4993903302080654,18.97369878247295,11.207153014938957,14.273704954843936
82,rgb_86.png,-0.0179866239666811,-0.2732828327498105,0.0377835828784233,0.4711849899180308,16.39726889200012,9.261378796355487,13.887010771945633
83,rgb_87.png,-0.010029509254395,-0.2784187074420326,0.0718260786942191,0.3490995167030395,16.967053202153128,9.695504677798102,12.182368769128074
84,rgb_88.png,0.0686272332696694,-0.2177553834103698,0.006060565330291,0.2107298347851323,15.134902359376339,9.381514524338769,10.195841649786818
85,rgb_89.png,-0.0165396975072052,-0.2339007878708597,-0.0124353414647714,0.1569224516147946,15.088362999984696,8.933565684269182,9.409642863244462
86,rgb_90.png,-0.0036248002342019,-0.2266652150630675,-0.0634740780536513,0.2168976328373274,14.210831622682111,8.245715246846718,10.285500808549013
87,rgb_91.png,0.0856179750054665,-0.2066758163873111,-0.0208733207872637,0.3923522489282835,14.57294489337045,9.103710278387453,12.79181576031717
88,rgb_92.png,-0.0648568992188213,-0.255847358526781,-0.0843552484687486,0.3133729007430335,14.307116670617543,7.630277140776387,11.674658398020267
89,rgb_93.png,-0.0351216716088245,-0.2221912305693271,-0.1446612812599117,0.3016981890161865,12.8886325821793,7.047830845332133,11.507933785292058
90,rgb_94.png,0.0728531754578726,-0.0980891209583363,-0.0974270031582556,0.1732817581880646,11.866737764969287,9.230446688691583,9.649421272607528
91,rgb_95.png,-0.0955351162995283,-0.209129356394951,-0.0463420604609022,0.1568405937025698,14.222077968815064,8.694119763770809,9.408441475252284
92,rgb_96.png,-0.0600842890617864,-0.2081313540553066,-0.1268924769174997,-0.0630057748558277,12.965947508227073,7.473161132331741,6.131557291088177
93,rgb_97.png,0.0393452102625364,-0.1424153611100086,-0.1222615131198803,-0.1756223720695748,12.104997281458136,8.298466238560058,4.421775441881986
94,rgb_98.png,-0.0078700516180627,-0.0197435632055666,-0.1450549438039459,-0.0219843004418439,10.046882852173823,9.513901462326636,6.749814466804853
95,rgb_99.png,0.0352388921918717,-0.0894596060617362,-0.1020608990867175,0.1513816073310652,11.674504907725758,9.268222266167408,9.328287167216716
96,rgb_100.png,0.0166115363080982,0.0260195867314782,-0.2040030624217486,0.1864700850546243,8.519378149775406,9.220825949543029,9.842253367525506
97,rgb_101.png,-0.0696131209251681,-0.1366602018653934,-0.0991767911012567,0.1767135093699774,12.381914586842312,8.725733107463014,9.699639078590602
98,rgb_106.png,0.0464611718301211,-0.19582756059006,-0.1324269049123642,0.2423534010778859,12.70428561701342,7.5221501635747945,10.654498215156313
99,rgb_107.png,-0.0498417665948345,-0.151250063212002,-0.1613739206383128,0.3473564045995578,11.618412247647809,7.582147022076638,12.157686323522439
100,rgb_108.png,-0.0100633146167554,-0.110084315574778,0.0430368279606082,0.2341589287071988,14.158416062009245,11.201293412005462,10.535899677246386
101,rgb_109.png,-0.1101082849643754,-0.07480059208918,0.1603628064350942,0.3474682267037243,15.352346980301519,13.336503262491055,12.159270000532794
102,rgb_110.png,-0.0831276455322471,-0.0258424120825054,0.0454597724383311,0.3552214355568663,13.027278145528705,12.329720920272067,12.268981619112331
103,rgb_111.png,0.0107605174323045,-0.0141311104058081,-0.0640759471670421,0.4335281696553791,11.220544613804455,10.839035755150464,13.366445473753224
104,rgb_112.png,-0.0192158191812002,-0.0218193154884944,-0.0512622170744823,0.4598952058688863,11.520784840014505,10.931786158144162,13.731449925720666
105,rgb_113.png,0.0454177337461725,-0.0646086874187512,0.033137825027106,0.3248562903424606,13.37830639019373,11.636952530784301,11.838262724009958
107,rgb_115.png,0.0134805321931603,-0.0807574899823986,0.1720929601209614,0.364379815818413,15.598142913840714,13.42237862703588,12.398339429895454
108,rgb_116.png,-0.0058443081267295,0.0573931258982578,0.1431730669872583,0.2140746106473306,13.329628356379136,14.876840793048757,10.244475594186792
109,rgb_117.png,-0.0453235266727511,0.1487369771441634,0.0278490616594053,0.2232367807382054,10.501719623324792,14.478935226541537,10.377548882244353
110,rgb_118.png,-0.0224507139187194,0.2169399247254429,-0.0723277740913636,0.2234904691287298,8.225719261559403,13.942325154251913,10.381230420218904
111,rgb_119.png,-0.0485218870003628,0.076897255665799,0.0373368547557363,0.2244946581777737,11.540571394848275,13.611517968148556,10.395801619746674
112,rgb_120.png,-0.1196795497824208,-0.0256189065743241,0.1443063531359074,0.1941885213946861,14.452363894444279,13.760800782394343,9.95490990082862
113,rgb_121.png,-0.0700612308055324,-0.0089497263432252,0.1480594376992822,0.2163544033642968,14.279574193523736,14.037946379624954,10.277607984353054
114,rgb_122.png,-0.0905494830678848,0.0670777651168582,0.2375202146960187,0.1895172096316295,14.514158448407176,16.32057295026495,9.886746106185756
115,rgb_123.png,-0.0625361836737738,0.108463336002868,0.2118184219836693,0.1645456773588914,13.636916646529368,16.549716296695443,9.521455812387034
116,rgb_124.png,-0.0200033693184833,0.130362175814966,0.1534883820380665,0.0697861406315202,12.549495597411255,16.044031638429406,8.122270579705432
117,rgb_125.png,-0.0420359496812813,0.2164594305451768,0.0551683340548554,-0.1346870944552268,10.118074487890654,15.844642206746684,5.045174799328267
118,rgb_126.png,-0.0135043787940161,0.2273482491003165,0.1442027475472631,-0.1491320369592289,11.281785606838175,17.289846551824322,4.8254219146325195
119,rgb_127.png,0.0552045837097138,0.1711053329512248,0.2078942762008794,-0.189212377771735,12.819343539393783,17.382415666519197,4.214392451701913
120,rgb_128.png,-0.0443423422903318,0.1683400133900883,0.1275491383304473,-0.095416148297326,11.720275728278272,16.21204243194812,5.641246210667638
121,rgb_129.png,-0.0406555313373651,0.1076475643633081,0.1241455232180558,0.1039316963774907,12.41423451425024,15.30644068627222,8.628717445530835
122,rgb_130.png,-0.0465968526790552,0.0899939087724568,0.2442776671680034,0.2182212182799258,14.313039906753321,16.73279341582091,10.304728596093636
123,rgb_131.png,-0.0407708118084118,0.1591862489062009,0.2868336637233354,0.2080697536764017,14.033187567179418,18.281821980059203,10.157142988215169
124,rgb_132.png,-0.0405913707393469,0.172812952454174,0.2856700056839537,0.1618722970593578,13.856484799699121,18.460682300318624,9.4822599229881
125,rgb_133.png,-0.023837962571577,0.1777136492206581,0.3072209669983959,0.143561551393451,14.084967789088463,18.815084154859456,9.213344340763545
126,rgb_134.png,0.0236752200265761,0.2226399875903282,0.3095237843387134,0.0359058045319486,13.604294697449008,19.48858172230186,7.61741733705286
127,rgb_135.png,-0.0165297390426694,0.2524304853045517,0.1034570576556425,0.1359183124072374,10.428836146144171,17.06270232086086,9.100864330431502
128,rgb_136.png,-0.0194119944098449,0.2084916148851612,0.1152275936553679,0.2649418636617277,11.078183323813368,16.60594720811344,10.980488804633655
129,rgb_137.png,-0.0997419924090632,0.1855983878357624,0.1202199238941804,0.3419751103466781,11.412362754051404,16.3519804897351,12.081429083862833
130,rgb_138.png,-0.1929754823855731,0.2146073726438416,0.0930518405041873,0.5283784704920969,10.68976312200185,16.372268919910017,14.66817252645731
131,rgb_139.png,-0.2217249403480474,0.2146073726438416,0.0930518405041873,0.5995855267893748,10.68976312200185,16.372268919910017,15.62390024712555
132,rgb_140.png,-0.1317402016214596,0.2534126749368406,0.0517705794744172,0.5978015664241206,9.670698916392343,16.321758498733626,15.60019310884539
133,rgb_141.png,-0.1807704171784133,0.2110934500518835,-0.0180537846869987,0.5967289567461395,9.097486377669053,14.678762376611074,15.58593316931292
134,rgb_142.png,-0.233412540450261,0.1991450368120655,0.1111519952763962,0.586955216252959,11.125780768338398,16.414103719239936,15.455788970804084
135,rgb_143.png,-0.1363212530275524,0.2325355223179265,0.024018595139597,0.4492408482897835,9.48572946991051,15.613222889418898,13.584243175914606
136,rgb_144.png,-0.091387773886555,0.2233826272181322,0.1292002850125116,0.2518872930767495,11.111846387750377,17.018954280211556,10.7922569296461
137,rgb_145.png,-0.0593085887489422,0.1991450368120655,0.1111519952763962,0.3709701916128088,11.125780768338398,16.414103719239936,12.491264692037085
138,rgb_146.png,-0.0764879255943152,0.1774061865460259,0.1641649326708975,0.266969085200199,12.133725206901955,16.861355919322435,11.009677243301084
139,rgb_147.png,-0.0464571554243857,0.1884792168754567,0.1785571862477609,0.4559099854421079,12.206916567304022,17.221274897777153,13.676433216603678
140,rgb_148.png,-0.2767166795380525,0.1596156334605297,0.1848093459045795,0.6703550339553217,12.634833542181745,16.898454961262903,16.554137005336585
141,rgb_149.png,0.0148452493093809,0.1019078960611581,0.2121615862931941,0.6302815233984644,13.723941333131592,16.462216396687513,16.029857829362392
142,rgb_150.png,-0.3450653346594543,0.0901278662468827,0.0738598379412809,0.6219011516081838,11.908256883068091,14.333317411766776,15.919397290345037
143,rgb_151.png,-0.1628223996927079,0.1115062510628865,0.1475967366481668,0.4627630142070671,12.700309347316397,15.694989485204736,13.771006832770523
144,rgb_152.png,-0.2188297054751878,0.1487196010098623,0.1661583162245466,0.5691993661733875,12.504204605824816,16.482419754358475,15.218415201206486
145,rgb_153.png,-0.0888865883976304,0.1567438982790503,0.0878251010842206,0.4721489216966343,11.285646664046935,15.474128525145654,13.900272261434878
146,rgb_154.png,-0.0490034929560902,0.0631327983898058,0.1135023156032032,0.3105122558532707,12.830963201674082,14.532543552648587,11.63384258192062
147,rgb_155.png,-0.0960831956351582,0.0428873173689387,0.107527698932197,0.3026295515879107,13.00984587382569,14.166818044078367,11.521248887300194
148,rgb_156.png,-0.0783723165986065,-0.023211426433344,0.1117874009685789,0.1729526823710925,13.956614948983331,13.330018018469362,9.644604316106507
149,rgb_157.png,0.0042446347721137,-0.0672675236315046,-0.0788652893575147,0.2289603641327747,11.723410108386936,9.91098806285033,10.460569072588154
150,rgb_158.png,-0.0511320509077967,0.0394480696720024,-0.0172900416026559,0.1787505895613189,11.212984687234329,12.27733102371787,9.729434763922399
151,rgb_159.png,-0.0436487840983132,0.0598111975458264,0.0098587921602342,0.2330824943326635,11.353278401055183,12.965648264647442,10.520307265098864
152,rgb_160.png,-0.0465601966731195,0.023155922844355,0.1013210569659692,0.1444021403387138,13.181615589650878,13.806651060510799,9.225706496319631
153,rgb_161.png,-0.0724329420204057,0.1298957507040225,0.1872540074447334,0.1625578138825273,13.030023097646087,16.51175765994957,9.492312277656298
154,rgb_162.png,-0.0492488128269053,0.1871818465616497,0.0615328507205166,0.3041807653960781,10.543095804597538,15.5215259445609,11.543420063279145
155,rgb_163.png,-0.0758572050923339,0.1265262740506256,0.071818452593978,0.2922718434136518,11.42078956779337,14.813896206907067,11.373031329576722
156,rgb_164.png,-0.0944937486272335,0.1677780735362101,0.1517556326647386,0.3689622774145353,12.071927782835903,16.54909065843621,12.462967128462687
157,rgb_165.png,-0.1242728860254101,0.2164594305451768,0.0551683340548554,0.3894086899798754,10.118074487890654,15.844642206746684,12.750526435983156
158,rgb_166.png,-0.1312822249884202,0.2033000253843539,0.0769332990919497,0.3745637505698687,10.583210659643948,15.976396831558906,12.541877321671448
159,rgb_167.png,-0.11497394227135,0.226797928665088,0.0117727611758327,0.3419911637970887,9.367363227134325,15.34913203933508,12.08165670442843
160,rgb_168.png,-0.0426821433037205,0.2165863143721854,0.1517537511551179,0.2236072019672659,11.508440204381559,17.24368225456695,10.382924396611202
161,rgb_169.png,-0.0604776827319577,0.214605165696062,0.1168673208002147,0.2436493928886169,11.03297560065112,16.716672090717736,10.673238765881239
162,rgb_170.png,-0.0494683252702987,0.2514152541733242,-0.003940423427324,0.2587240673390282,8.875989987313062,15.465924886486166,10.890893195550087
163,rgb_171.png,-0.0687349479603188,0.1828418672525976,-0.0097559562747678,0.3432064126742062,9.539768978425737,14.401059350957055,12.098885358450776
164,rgb_172.png,-0.1990948307484176,-0.0346933265630947,0.028976364992659,0.5501323017434213,12.904437458949255,11.968193962260607,14.962177032506528
165,rgb_173.png,-0.0804603557355193,-0.0961153566300523,0.0697111475586369,0.6427837821285902,14.353849864632057,11.768369846534709,16.19412467774532
166,rgb_174.png,-0.1857404657530487,-0.0615489040221236,0.0775888819321752,0.543050079685318,13.988385004889645,12.329011405306442,14.866652969861283
167,rgb_175.png,-0.1123529668016505,0.0376791412496782,0.1158723913399582,0.3297654966051777,13.198527723576015,14.215165550132964,11.908085619341717
168,rgb_176.png,-0.1102508505127601,-0.0044387282119913,0.1381070285101333,0.3355339326252299,14.077900471770818,13.958060009620178,11.990037496948077
169,rgb_177.png,0.0273434706366011,-0.0084124537789735,0.1477790067006357,0.352082299114735,14.2683651323127,14.041242396860268,12.224583455002236
170,rgb_178.png,0.0035244980419992,-0.1185291571658693,0.1094129523764231,0.4671546276608246,15.240579791135803,12.057358979430349,13.831527329698098
171,rgb_179.png,-0.1191942278333879,-0.1486350447646407,0.142809837397755,0.3894858289377817,16.136697023428713,12.155931439222211,12.75160881754653
172,rgb_180.png,0.2750075306656525,-0.1613247823329298,0.3760332174040891,0.6484616866998621,19.378456997479265,15.056213383765643,16.26851794757828
173,rgb_181.png,0.0090101329077048,0.0439661449359899,0.3133534470866909,0.4403431352544257,15.81975725191794,17.004170077196306,13.461011663421807
174,rgb_182.png,-0.0489072546568696,0.1091580428429201,0.2376070802866741,0.2336881401325126,13.9813700579821,16.912026101211666,10.529080566165073
175,rgb_183.png,-0.0069547273934794,0.1329420690956026,0.1177669458527616,0.1134841899326555,12.007929355998229,15.570818434294235,8.769956159190814
176,rgb_184.png,-0.0222160539458101,0.1417674053173865,-0.0184452269215096,-0.0439058766545468,9.89570038558896,13.688147388882923,6.4197590191560066
177,rgb_185.png,-0.0516692718167007,-0.0177461607421955,-0.0066486077974233,0.0918074107046993,12.14074278732259,11.661663547623483,8.449170377160241
178,rgb_186.png,0.0269982908156535,0.0648163575565657,-0.0358392497266545,0.2085510934054849,10.60057380703565,12.347171589150316,10.164146816144372
179,rgb_187.png,-0.1438820527175144,0.0634411944954738,0.1479771865597218,0.3104362535144299,13.31909752302516,15.028804500390068,11.63275785203177
180,rgb_188.png,-0.0677044424987945,0.1842416082489728,0.0238481394310539,0.3499262768587418,10.022591837309399,14.922838428960036,12.194072448362386
181,rgb_189.png,-0.0824501881773921,0.156497736456721,0.0218844734017179,0.3863794823740208,10.320005937150384,14.500074143558225,12.708006882013635
182,rgb_190.png,-0.0332196820105132,0.1853035306001476,-0.0463418552455469,0.2723560006711527,8.964640943583271,13.884831767699325,11.087184344597901
183,rgb_191.png,-0.0799830612940241,0.0590281518763719,-0.0562975309231615,0.2335946830648289,10.365194911702277,11.956224529825363,10.527726823021606
184,rgb_192.png,-0.0498886675529688,0.0331565433515109,-0.026014484753854,0.2602095209935441,11.164516892610846,12.059289096993496,10.912307507435118
185,rgb_193.png,-0.0558090988558769,-0.0369698565707682,-0.0541267477829631,0.2341405279374669,11.68429615041696,10.686724383127824,10.535633163274774
186,rgb_194.png,0.0025987831253966,-0.0300153748282148,-0.2610313610476453,0.2195279356110382,8.374432426932769,7.5651909465174905,10.323706912706898
187,rgb_195.png,-0.0139790362203501,-0.0023760606645009,-0.2536715206866313,0.2632595611099032,8.121188607954693,8.057142674410935,10.956258028483862
188,rgb_196.png,-0.0168798761783922,-0.0427739904303287,-0.0730604912954702,0.1654685702852776,11.474340744862443,10.320392463017683,9.534982903400529
189,rgb_197.png,0.0311453647194138,0.0152780046685316,0.0666084994765224,0.1894587664367442,12.782053511268431,13.194512411135653,9.88589296054011
190,rgb_198.png,0.0021550200062588,-0.0323129345969944,0.1184345911027883,0.0733751527222001,14.175827466358113,13.303683218169306,8.175616702015253
191,rgb_199.png,-0.003280689453048,0.062580012386177,0.2329416361653752,-0.1166614434371436,14.509983671104614,16.19575849016222,5.319031227859972
