image_index,image_filename,confidence,joint_angle_x,joint_angle_y,joint_angle_z,l1,l2,l3
0,rgb_0.png,-0.0178579780813988,-0.0019565970387394,0.2907017223090971,0.1413194746902842,16.12791091244948,16.075121977241274,9.180363194875193
1,rgb_1.png,-0.1227600592462946,-0.1519662074848564,0.2184278810041864,0.1460204735955569,17.224340806289604,13.15228292286555,9.249501989528218
2,rgb_2.png,0.005518733144774,-0.1092523046740522,0.1940607592679067,0.1677537038783652,16.296577505762308,13.358313196091167,9.568467980877298
3,rgb_3.png,-0.0057221137216432,-0.0750136119250591,0.1608174174272374,0.2636438092829328,15.361644178502232,13.340079252012853,10.96179316937351
4,rgb_4.png,-0.0385198722642955,-0.101298874323513,0.1671402179650939,0.3099083994025305,15.814254305948669,13.08871882084411,11.625223684530402
5,rgb_5.png,-0.0479800218415867,-0.1506125871605026,0.2179316307666798,0.2892430138301669,17.19868495312464,13.162345697823346,11.329631325792986
6,rgb_6.png,0.1220321590712057,-0.1426350155185435,0.2587144101665927,0.4648009206822031,17.630715172174128,13.803879565363541,13.799099344111728
7,rgb_7.png,0.0158722717596172,-0.2393127575517551,0.199581065339208,0.4373155809824939,18.20143909909435,11.870077617601726,13.419019781688968
8,rgb_8.png,0.1562096844806678,-0.1804053520612054,0.2565957858230469,0.5870266783440671,18.13138061026367,13.310843455230168,15.456741881893867
9,rgb_9.png,-0.0187440946394756,-0.0835665779996058,0.1823930166597222,0.4935293779550754,15.779666207513968,13.52849556913292,14.193582627538571
10,rgb_10.png,-0.097867597581835,-0.0517919890312716,0.1470534847073622,0.6648592383816337,14.848681083299315,13.451536112705945,16.482624382568513
11,rgb_11.png,0.106182454156916,-0.1580246470060253,0.0457395540290497,0.6454412349416303,14.87363155617742,10.652076978215643,16.22895954761852
12,rgb_12.png,-0.0272224333272937,-0.0487666541887952,0.0703989083969626,0.4419356076565355,13.707404963511232,12.391927022351428,13.483086726628953
13,rgb_13.png,-0.0460160858323998,0.0236536136594703,-0.0222776799285091,0.4351607359868406,11.34729259425145,11.985775927206932,13.38911355512046
14,rgb_14.png,-0.1040289712026606,0.0716608652791432,0.0450577627802998,0.3400765815527354,11.722367832218493,13.652950727178267,12.054504513548222
15,rgb_15.png,-0.0003056254043714,0.0340676908843936,-0.005656215577794,0.4556262095435996,11.459256776409319,12.378609016339917,13.67251356397106
16,rgb_16.png,-0.0604335478651184,0.0219424098551407,-0.1737233957797525,0.3793643136994292,9.04319991599477,9.63514112571201,12.609426513643667
17,rgb_17.png,-0.1086641014498725,0.0702787895149097,-0.0372797048609534,0.4656182249614323,10.508047253578109,12.401174143660782,13.810361848318278
18,rgb_18.png,-0.0452877992094936,0.1248123154979734,-0.0355906309009288,0.3736732502394133,9.844912748193247,13.190205764048754,12.52933904804407
19,rgb_19.png,-0.1333388910280275,0.0890555473911482,0.1298897282771248,0.5000882866720593,12.732005922689831,15.128263710122376,14.283238235756524
20,rgb_20.png,-0.0906958141818621,0.1169931557250236,0.1945429177273652,0.3344609937773862,13.291310769084324,16.431101191326714,11.974801839405515
21,rgb_21.png,-0.018809488070351,0.1976630995522637,0.0868939156729246,0.2525344340595014,10.792135099495558,16.041443570109063,10.801598855153646
22,rgb_22.png,0.0311694653952569,0.20158379421869,0.0755712853284935,0.1763361546957205,10.58286867852858,15.932063666885217,9.69411853341574
23,rgb_23.png,-0.001735809762407,0.1744665527539897,0.0565848962658048,0.2076958439987967,10.618846023192425,15.268210496801164,10.151701936252078
24,rgb_24.png,-0.0161610362516865,0.1204156330739905,0.1134796599525792,0.1210713358956285,12.101256933038606,15.332668410648743,8.881993768797537
25,rgb_25.png,0.0112707806000263,0.0694150680981089,0.1596571648892271,0.1306922848933753,13.406793430277512,15.276794080550594,9.023880063878044
26,rgb_26.png,0.0017453245143355,0.1097893675507649,0.1675722196886267,0.199064120631737,13.004121365441675,15.952934700420835,10.02599673372847
27,rgb_27.png,-0.1352087868685849,0.0207407784416896,0.1901738086455173,0.2338240391248636,14.471106890210764,15.030852179986349,10.531049047520195
28,rgb_28.png,-0.127935015040093,0.0821894924025811,0.239050064203096,0.32821264831406,14.34133807512673,16.55258324863399,11.886007431770828
29,rgb_29.png,-0.0839166686705806,-0.039734947716465,0.2919393110225991,0.1798312691716072,16.650837269077936,15.578893453241257,9.745237404761918
30,rgb_30.png,-0.0449916639250161,-0.1173019888253547,0.15338241404605,0.2259974159035739,15.845475325747621,12.6936733506326,10.417602360967534
31,rgb_31.png,-0.0765656737025689,-0.0757682658572229,0.1177559278231002,0.2000090940856508,14.763855543740135,12.722371251412268,10.039767682325442
32,rgb_32.png,-0.0491794729059336,-0.0472450878920108,0.0931679619503087,0.3520108742430677,14.017139655176827,12.742572662506477,12.223572911339048
33,rgb_33.png,-0.0190258279756959,-0.0222017008105418,0.0338010804794961,0.2594334563089867,12.805250236711874,12.205926642973457,10.901120502854011
34,rgb_34.png,-0.0249375173653386,-0.1122211915196143,0.0885116903572648,0.3777252979613504,14.851828818514386,11.83681138240728,12.586371911165807
35,rgb_35.png,-0.124572186911802,-0.1219629775697546,0.1166474138354772,0.5201477201186129,15.391964481068388,12.11736654172047,14.556478992910597
36,rgb_36.png,0.0812774310247501,-0.0839794651509222,-0.0131190960017186,0.5376473929124013,12.95659923801998,10.696354182853055,14.79365684313277
37,rgb_37.png,-0.0349798438563851,-0.1357886465573509,-0.1254431835737095,0.4008415573746992,11.961913033147116,8.329022454581404,12.910739851544585
